USPS,FIPS,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                    
TX,48485,1384028,Wichita County,1625932680,13830886,627.776,5.34,33.991103,-98.716851
TX,48487,1384029,Wilbarger County,2514474467,18257915,970.844,7.049,34.08492,-99.24244
TX,48489,1384030,Willacy County,1529528675,501715776,590.554,193.714,26.481092,-97.584223
TX,48491,1384031,Williamson County,2896391221,41793130,1118.303,16.136,30.64903,-97.605069
TX,48493,1384032,Wilson County,2081658340,12115898,803.733,4.678,29.174303,-98.085899
TX,48495,1384033,Winkler County,2178456075,414376,841.107,0.16,31.831415,-103.055986
TX,48497,1384034,Wise County,2342442771,47038683,904.422,18.162,33.219095,-97.653997
TX,48499,1384035,Wood County,1671149162,130753910,645.234,50.484,32.783588,-95.382166
TX,48501,1384036,Yoakum County,2071234660,34329,799.708,0.013,33.172397,-102.823771
TX,48503,1384037,Young County,2368460066,42451698,914.468,16.391,33.158787,-98.678267
TX,48505,1384038,Zapata County,2585876105,154370954,998.412,59.603,26.996981,-99.182603
TX,48507,1384039,Zavala County,3360266896,11209840,1297.406,4.328,28.864652,-99.75983
UT,49001,1448015,Beaver County,6707757757,5330823,2589.88,2.058,38.357535,-113.238948
UT,49003,1455966,Box Elder County,14880907163,2547942103,5745.551,983.766,41.476021,-113.052922
UT,49005,1448017,Cache County,3016851000,21264707,1164.813,8.21,41.734225,-111.744581
UT,49007,1448018,Carbon County,3829279233,15773974,1478.493,6.09,39.67005,-110.590357
UT,49009,1448019,Daggett County,1805167690,61461652,696.979,23.73,40.890099,-109.505785
UT,49011,1448020,Davis County,773832198,868122919,298.778,335.184,41.037045,-112.202123
UT,49013,1448021,Duchesne County,8394008306,38788291,3240.945,14.976,40.289649,-110.42983
UT,49015,1448022,Emery County,11557340590,24591482,4462.314,9.495,39.009028,-110.721111
UT,49017,1448023,Garfield County,13403502531,85795383,5175.121,33.126,37.831622,-111.450886
UT,49019,1448024,Grand County,9509252821,31439319,3671.543,12.139,38.974326,-109.57345
UT,49021,1448025,Iron County,8538363871,11393799,3296.681,4.399,37.882727,-113.290059
UT,49023,1455158,Juab County,8785958124,36571957,3392.278,14.121,39.710826,-112.794262
UT,49025,1448026,Kane County,10334644139,306367710,3990.229,118.289,37.275118,-111.815413
UT,49027,1448027,Millard County,17022500900,661655253,6572.425,255.467,39.09454,-113.525014
UT,49029,1448028,Morgan County,1577810469,4427355,609.196,1.709,41.091027,-111.577885
UT,49031,1448029,Piute County,1962668913,20528115,757.791,7.926,38.335881,-112.129375
UT,49033,1448030,Rich County,2664514120,149136058,1028.775,57.582,41.627598,-111.240227
UT,49035,1448031,Salt Lake County,1922501205,168569885,742.282,65.085,40.667882,-111.924244
UT,49037,1448032,San Juan County,20253675635,293096059,7819.988,113.165,37.623064,-109.78932
UT,49039,1448033,Sanpete County,4118475669,32075864,1590.152,12.385,39.380588,-111.570451
UT,49041,1448034,Sevier County,4948372346,20259931,1910.577,7.822,38.746824,-111.81193
UT,49043,1448035,Summit County,4847710464,26571027,1871.712,10.259,40.87206,-110.968486
UT,49045,1448036,Tooele County,17978017875,892840669,6941.352,344.728,40.467692,-113.124015
UT,49047,1448037,Uintah County,11602350635,56186719,4479.693,21.694,40.125887,-109.517748
UT,49049,1448038,Utah County,5188922666,364307082,2003.454,140.66,40.120409,-111.668667
UT,49051,1448039,Wasatch County,3044533262,78953594,1175.501,30.484,40.334884,-111.161568
UT,49053,1448040,Washington County,6284236933,9307859,2426.358,3.594,37.262531,-113.4878
UT,49055,1448041,Wayne County,6373122094,15054792,2460.676,5.813,38.261229,-110.990322
UT,49057,1448042,Weber County,1492050864,215752373,576.084,83.302,41.270355,-111.875879
VT,50001,1461757,Addison County,1984773428,107309272,766.325,41.432,44.031248,-73.141581
VT,50003,1461758,Bennington County,1748190656,6931622,674.98,2.676,43.035325,-73.11146
VT,50005,1461759,Caledonia County,1680549138,22462605,648.864,8.673,44.468791,-72.112168
VT,50007,1461760,Chittenden County,1389731195,214245176,536.578,82.721,44.460675,-73.070525
VT,50009,1461761,Essex County,1718710619,30291452,663.598,11.696,44.724021,-71.732736
VT,50011,1461762,Franklin County,1641291023,150933050,633.706,58.276,44.858964,-72.909402
VT,50013,1461763,Grand Isle County,211890629,292297787,81.811,112.857,44.801788,-73.300758
VT,50015,1461764,Lamoille County,1188278167,12661498,458.797,4.889,44.603504,-72.638355
VT,50017,1461765,Orange County,1779407245,13552112,687.033,5.232,44.003392,-72.369687
VT,50019,1461766,Orleans County,1795556430,72249285,693.268,27.896,44.828442,-72.25163
VT,50021,1461767,Rutland County,2408224790,38744350,929.821,14.959,43.580844,-73.038196
VT,50023,1461768,Washington County,1779926134,21213229,687.233,8.19,44.274953,-72.609475
VT,50025,1461769,Windham County,2033930747,33055836,785.305,12.763,42.999143,-72.716335
VT,50027,1461770,Windsor County,2510570288,19288908,969.337,7.447,43.588143,-72.591514
VA,51001,1480091,Accomack County,1164189289,2228794013,449.496,860.542,37.765944,-75.757807
VA,51003,1675170,Albemarle County,1866599905,14035672,720.698,5.419,38.024184,-78.553506
VA,51005,1673675,Alleghany County,1153727336,8535515,445.457,3.296,37.787905,-80.008669
VA,51007,1497770,Amelia County,920142596,8424838,355.269,3.253,37.336131,-77.973218
VA,51009,1480095,Amherst County,1227484444,12730183,473.934,4.915,37.630362,-79.147848
VA,51011,1497238,Appomattox County,863744566,3204517,333.494,1.237,37.370725,-78.81094
VA,51013,1480097,Arlington County,67273573,244125,25.974,0.094,38.878337,-77.100703
VA,51015,1480098,Augusta County,2504515631,9987990,966.999,3.856,38.167807,-79.146682
VA,51017,1673638,Bath County,1370512659,14049862,529.158,5.425,38.068988,-79.732898
VA,51019,1674818,Bedford County,1950314965,42043879,753.021,16.233,37.312408,-79.527947
VA,51021,1494613,Bland County,926503435,2598063,357.725,1.003,37.130612,-81.125853
VA,51023,1674418,Botetourt County,1401706839,12195597,541.202,4.709,37.553193,-79.805318
VA,51025,1493961,Brunswick County,1466381601,8317961,566.173,3.212,36.764531,-77.860916
VA,51027,1497431,Buchanan County,1302149008,2798065,502.763,1.08,37.26812,-82.038151
VA,51029,1501502,Buckingham County,1501304577,10098910,579.657,3.899,37.573928,-78.529169
VA,51031,1674917,Campbell County,1305008854,8962147,503.867,3.46,37.210151,-79.095428
VA,51033,1480107,Caroline County,1366252458,24233022,527.513,9.356,38.030319,-77.352348
VA,51035,1480108,Carroll County,1229441060,7648352,474.69,2.953,36.732426,-80.728043
VA,51036,1480109,Charles City County,473494077,55490534,182.817,21.425,37.361048,-77.054171
VA,51037,1492442,Charlotte County,1230945745,5827738,475.271,2.25,37.014091,-78.661424
VA,51041,1480111,Chesterfield County,1096334108,35372995,423.297,13.658,37.378434,-77.585847
VA,51043,1690562,Clarke County,456297605,5658686,176.177,2.185,39.115931,-77.992004
VA,51045,1673664,Craig County,853489575,2798854,329.534,1.081,37.473129,-80.231734
VA,51047,1497831,Culpeper County,982210871,8572037,379.234,3.31,38.48593,-77.956476
VA,51049,1494109,Cumberland County,770419651,5931713,297.461,2.29,37.520189,-78.252836
VA,51051,1497376,Dickenson County,856074924,8106974,330.532,3.13,37.137081,-82.349208
VA,51053,1690739,Dinwiddie County,1304619086,9001586,503.716,3.476,37.073498,-77.635492
VA,51057,1480118,Essex County,665944393,74793611,257.123,28.878,37.93948,-76.941871
VA,51059,1480119,Fairfax County,1012604465,39567297,390.969,15.277,38.833742,-77.276117
VA,51061,1480120,Fauquier County,1676885536,9779829,647.449,3.776,38.744103,-77.821585
VA,51063,1494354,Floyd County,985283867,2257557,380.42,0.872,36.931438,-80.350309
VA,51065,1494061,Fluvanna County,740750095,10731289,286.005,4.143,37.830606,-78.284445
VA,51067,1494434,Franklin County,1788195297,54706602,690.426,21.122,36.99235,-79.883959
VA,51069,1480124,Frederick County,1070949703,5207928,413.496,2.011,39.203637,-78.263916
VA,51071,1494551,Giles County,921469073,12017000,355.781,4.64,37.31193,-80.717178
VA,51073,1480126,Gloucester County,564116907,181748785,217.807,70.174,37.403541,-76.523505
VA,51075,1674271,Goochland County,728861838,21988018,281.415,8.49,37.724166,-77.914273
VA,51077,1501196,Grayson County,1145227587,9790865,442.175,3.78,36.656303,-81.225337
VA,51079,1480129,Greene County,404675804,1706935,156.246,0.659,38.297981,-78.470163
VA,51081,1501122,Greensville County,764632769,4093693,295.226,1.581,36.680225,-77.560261
VA,51083,1496705,Halifax County,2118193284,30547676,817.839,11.795,36.766461,-78.939614
VA,51085,1480132,Hanover County,1213502928,13648770,468.536,5.27,37.760165,-77.490992
VA,51087,1480133,Henrico County,605271846,29034990,233.697,11.21,37.43752,-77.300333
VA,51089,1502770,Henry County,990240760,5299482,382.334,2.046,36.620593,-79.980584
VA,51091,1673774,Highland County,1075249079,1805636,415.156,0.697,38.356672,-79.567958
VA,51093,1702378,Isle of Wight County,817432028,122288802,315.612,47.216,36.901418,-76.707569
VA,51095,1480135,James City County,368909132,95320887,142.437,36.804,37.324427,-76.778319
VA,51097,1480136,King and Queen County,816203901,28872700,315.138,11.148,37.720994,-76.89109
VA,51099,1480137,King George County,465255721,21034751,179.636,8.122,38.277179,-77.162702
VA,51101,1480138,King William County,709504582,30285503,273.941,11.693,37.70826,-77.091054
VA,51103,1480139,Lancaster County,345115848,254201621,133.25,98.148,37.703831,-76.413199
VA,51105,1496538,Lee County,1127987182,4897841,435.518,1.891,36.702162,-83.130334
VA,51107,1480141,Loudoun County,1335297272,14445102,515.561,5.577,39.08113,-77.638857
VA,51109,1494707,Louisa County,1285411656,37739413,496.3,14.571,37.971681,-77.959178
VA,51111,1492239,Lunenburg County,1118054299,1795027,431.683,0.693,36.945757,-78.242313
VA,51113,1494590,Madison County,830565702,3085790,320.683,1.191,38.412059,-78.276961
VA,51115,1480145,Mathews County,222555448,430023616,85.929,166.033,37.425348,-76.268808
VA,51117,1500747,Mecklenburg County,1619998831,139194241,625.485,53.743,36.687256,-78.368959
VA,51119,1480147,Middlesex County,337492226,208378288,130.306,80.455,37.606828,-76.527958
VA,51121,1674630,Montgomery County,1002361193,5830296,387.014,2.251,37.174884,-80.387314
VA,51125,1500936,Nelson County,1219510167,8934492,470.856,3.45,37.790016,-78.879393
VA,51127,1480150,New Kent County,543196546,35592371,209.729,13.742,37.498974,-76.993339
VA,51131,1480151,Northampton County,548073024,1511612271,211.612,583.637,37.302629,-75.923868
VA,51133,1480152,Northumberland County,495452184,244302267,191.295,94.326,37.856974,-76.379687
VA,51135,1493928,Nottoway County,814271729,4291758,314.392,1.657,37.143695,-78.052162
VA,51137,1494761,Orange County,882624058,6426574,340.783,2.481,38.250439,-78.00998
VA,51139,1500440,Page County,805112691,8338367,310.856,3.219,38.623751,-78.490471
VA,51141,1497999,Patrick County,1251212174,7165464,483.096,2.767,36.667327,-80.286141
VA,51143,1480157,Pittsylvania County,2509545576,23916652,968.941,9.234,36.821721,-79.398502
VA,51145,1674225,Powhatan County,673969480,5505282,260.221,2.126,37.549404,-77.912855
VA,51147,1492359,Prince Edward County,906392425,10040456,349.96,3.877,37.224881,-78.432957
VA,51149,1480160,Prince George County,686749234,43215046,265.155,16.685,37.187325,-77.220993
VA,51153,1480161,Prince William County,871276091,31269436,336.402,12.073,38.702332,-77.478887
VA,51155,1501465,Pulaski County,828427584,25216023,319.858,9.736,37.063385,-80.713444
VA,51157,1673976,Rappahannock County,689525028,2068623,266.227,0.799,38.684522,-78.168824
VA,51159,1480164,Richmond County,495962821,64400119,191.492,24.865,37.942894,-76.730561
VA,51161,1480165,Roanoke County,648838102,1887387,250.518,0.729,37.331077,-80.19011
VA,51163,1480166,Rockbridge County,1547668571,8841414,597.558,3.414,37.814517,-79.447754
VA,51165,1488970,Rockingham County,2199121564,11060921,849.086,4.271,38.511257,-78.876307
VA,51167,1497573,Russell County,1227192858,7593794,473.822,2.932,36.93342,-82.095934
VA,51169,1498172,Scott County,1387017232,8052092,535.53,3.109,36.712778,-82.613627
VA,51171,1673918,Shenandoah County,1317722983,8801811,508.776,3.398,38.856204,-78.573987
VA,51173,1500545,Smyth County,1167897823,3526059,450.928,1.361,36.842318,-81.539786
VA,51175,1480171,Southampton County,1551777074,8248296,599.145,3.185,36.720173,-77.103856
VA,51177,1480172,Spotsylvania County,1039870690,33047780,401.496,12.76,38.182311,-77.65628
VA,51179,1480173,Stafford County,696591933,28419416,268.956,10.973,38.418933,-77.459043
VA,51181,1480174,Surry County,722475771,81216951,278.949,31.358,37.119761,-76.880172
VA,51183,1690257,Sussex County,1269664203,6755314,490.22,2.608,36.926645,-77.259732
VA,51185,1497748,Tazewell County,1343805085,2914823,518.846,1.125,37.125395,-81.562924
VA,51187,1674058,Warren County,552872306,8483552,213.465,3.276,38.908187,-78.207131
VA,51191,1498359,Washington County,1452917904,12999399,560.975,5.019,36.747813,-81.950291
VA,51193,1480179,Westmoreland County,594077407,61102580,229.375,23.592,38.109191,-76.80417
VA,51195,1496656,Wise County,1044253435,5284512,403.189,2.04,36.974561,-82.62156
VA,51197,1501379,Wythe County,1196118581,7311859,461.824,2.823,36.901471,-81.084209
VA,51199,1480182,York County,271379438,285360315,104.78,110.178,37.220914,-76.395533
VA,51510,1498415,Alexandria city,38919733,1140371,15.027,0.44,38.818343,-77.082026
